day_of_week,hour,casual,registered,measurement_type,value
Wednesday,9,35.0,331.0,count,366
Wednesday,10,27.0,190.0,count,217
Wednesday,11,53.0,238.0,count,291
Wednesday,12,78.0,312.0,count,390
Wednesday,13,60.0,237.0,count,297
Wednesday,14,63.0,208.0,count,271
Wednesday,15,58.0,261.0,count,319
Wednesday,16,92.0,474.0,count,566
Wednesday,17,91.0,857.0,count,948
Wednesday,18,57.0,787.0,count,844
Wednesday,19,32.0,534.0,count,566
Wednesday,20,21.0,371.0,count,392
Wednesday,21,18.0,251.0,count,269
Wednesday,22,27.0,170.0,count,197
Wednesday,23,17.0,119.0,count,136
Thursday,0,1.0,41.0,count,42
Thursday,1,1.0,10.0,count,11
Thursday,2,4.0,7.0,count,11
Thursday,3,0.0,3.0,count,3
Thursday,4,0.0,10.0,count,10
Thursday,5,0.0,42.0,count,42
Thursday,6,1.0,158.0,count,159
Thursday,7,11.0,467.0,count,478
Thursday,8,25.0,773.0,count,798
Thursday,9,27.0,328.0,count,355
Thursday,10,39.0,165.0,count,204
Thursday,11,76.0,175.0,count,251
Thursday,12,47.0,279.0,count,326
Thursday,13,48.0,243.0,count,291
Thursday,14,78.0,270.0,count,348
Thursday,15,102.0,358.0,count,460
Thursday,16,68.0,413.0,count,481
Thursday,17,90.0,737.0,count,827
Thursday,18,64.0,628.0,count,692
Thursday,19,81.0,662.0,count,743
Thursday,20,27.0,388.0,count,415
Thursday,21,24.0,236.0,count,260
Thursday,22,10.0,167.0,count,177
Thursday,23,10.0,176.0,count,186
Friday,0,8.0,60.0,count,68
Friday,1,8.0,29.0,count,37
Friday,2,0.0,16.0,count,16
Friday,3,0.0,6.0,count,6
Friday,4,0.0,8.0,count,8
Friday,5,2.0,33.0,count,35
Friday,6,3.0,140.0,count,143
Friday,7,8.0,384.0,count,392
Friday,8,34.0,711.0,count,745
Friday,9,26.0,374.0,count,400
Friday,10,75.0,200.0,count,275
Friday,11,61.0,252.0,count,313
Friday,12,75.0,312.0,count,387
Friday,13,81.0,300.0,count,381
Friday,14,109.0,262.0,count,371
Friday,15,138.0,317.0,count,455
Friday,16,108.0,412.0,count,520
Friday,17,131.0,706.0,count,837
Friday,18,76.0,566.0,count,642
Friday,19,40.0,453.0,count,493
Friday,20,28.0,280.0,count,308
Friday,21,21.0,169.0,count,190
Friday,22,17.0,143.0,count,160
Friday,23,11.0,89.0,count,100
Saturday,0,31.0,218.0,count,249
Saturday,1,23.0,123.0,count,146
Saturday,2,7.0,60.0,count,67
Saturday,3,2.0,13.0,count,15
Saturday,4,2.0,9.0,count,11
Saturday,5,0.0,11.0,count,11
Saturday,6,5.0,23.0,count,28
Saturday,7,10.0,60.0,count,70
Saturday,8,23.0,151.0,count,174
Saturday,9,46.0,220.0,count,266
Saturday,10,82.0,265.0,count,347
Saturday,11,192.0,335.0,count,527
Saturday,12,202.0,371.0,count,573
Saturday,13,235.0,435.0,count,670
Saturday,14,243.0,354.0,count,597
Saturday,15,251.0,364.0,count,615
Saturday,16,294.0,343.0,count,637
Saturday,17,193.0,335.0,count,528
Saturday,18,174.0,299.0,count,473
Saturday,19,73.0,259.0,count,332
Saturday,20,57.0,198.0,count,255
Saturday,21,47.0,157.0,count,204
Saturday,22,33.0,156.0,count,189
Saturday,23,27.0,98.0,count,125
Sunday,0,8.0,103.0,count,111
Sunday,1,16.0,96.0,count,112
Sunday,2,8.0,58.0,count,66
Sunday,3,3.0,25.0,count,28
Sunday,4,2.0,10.0,count,12
Sunday,5,5.0,6.0,count,11
Sunday,6,4.0,20.0,count,24
Sunday,7,7.0,44.0,count,51
Sunday,8,28.0,104.0,count,132
Sunday,9,62.0,161.0,count,223
Sunday,10,150.0,278.0,count,428
Sunday,11,156.0,338.0,count,494
Sunday,12,200.0,362.0,count,562
Sunday,13,218.0,401.0,count,619
Sunday,14,249.0,368.0,count,617
Sunday,15,213.0,355.0,count,568
Sunday,16,203.0,378.0,count,581
Sunday,17,193.0,346.0,count,539
Sunday,18,134.0,319.0,count,453
Sunday,19,68.0,268.0,count,336
Sunday,20,48.0,198.0,count,246
Sunday,21,40.0,156.0,count,196
Sunday,22,38.0,87.0,count,125
Sunday,23,27.0,78.0,count,105
Monday,0,17.0,31.0,count,48
Monday,1,5.0,24.0,count,29
Monday,2,1.0,5.0,count,6
Monday,3,2.0,2.0,count,4
Monday,4,1.0,9.0,count,10
Monday,5,2.0,38.0,count,40
Monday,6,6.0,141.0,count,147
Monday,7,15.0,461.0,count,476
Monday,8,24.0,713.0,count,737
Monday,9,31.0,328.0,count,359
Monday,10,43.0,125.0,count,168
Monday,11,88.0,175.0,count,263
Monday,12,73.0,211.0,count,284
Monday,13,37.0,109.0,count,146
Monday,14,57.0,128.0,count,185
Monday,15,70.0,190.0,count,260
Monday,16,76.0,371.0,count,447
Monday,17,96.0,670.0,count,766
Monday,18,52.0,540.0,count,592
Monday,19,12.0,227.0,count,239
Monday,20,19.0,237.0,count,256
Monday,21,16.0,190.0,count,206
Monday,22,8.0,118.0,count,126
Monday,23,9.0,72.0,count,81
Tuesday,0,3.0,45.0,count,48
Tuesday,1,4.0,9.0,count,13
Tuesday,2,2.0,1.0,count,3
Tuesday,3,0.0,2.0,count,2
Tuesday,4,0.0,7.0,count,7
Tuesday,5,5.0,47.0,count,52
Tuesday,6,4.0,168.0,count,172
Tuesday,7,20.0,505.0,count,525
Tuesday,8,35.0,800.0,count,835
Tuesday,9,32.0,323.0,count,355
Tuesday,10,65.0,157.0,count,222
Tuesday,11,56.0,172.0,count,228
Tuesday,12,69.0,256.0,count,325
Tuesday,13,68.0,260.0,count,328
Tuesday,14,94.0,214.0,count,308
Tuesday,15,76.0,270.0,count,346
Tuesday,16,79.0,367.0,count,446
Tuesday,17,104.0,839.0,count,943
Tuesday,18,71.0,767.0,count,838
Tuesday,19,40.0,491.0,count,531
Tuesday,20,35.0,397.0,count,432
Tuesday,21,19.0,176.0,count,195
Tuesday,22,18.0,163.0,count,181
Tuesday,23,23.0,176.0,count,199
Wednesday,0,1.0,48.0,count,49
Wednesday,1,3.0,14.0,count,17
Wednesday,2,4.0,12.0,count,16
Wednesday,3,0.0,7.0,count,7
Wednesday,4,0.0,4.0,count,4
Wednesday,5,2.0,39.0,count,41
Wednesday,6,7.0,171.0,count,178
Wednesday,7,15.0,449.0,count,464
Wednesday,8,38.0,779.0,count,817
Wednesday,9,38.0,344.0,count,382
Wednesday,10,60.0,168.0,count,228
Wednesday,11,78.0,156.0,count,234
Wednesday,12,71.0,261.0,count,332
Wednesday,13,73.0,237.0,count,310
Wednesday,14,82.0,188.0,count,270
Wednesday,15,62.0,239.0,count,301
Wednesday,16,70.0,396.0,count,466
Wednesday,17,122.0,766.0,count,888
Wednesday,18,90.0,794.0,count,884
Wednesday,19,49.0,467.0,count,516
Wednesday,20,54.0,360.0,count,414
Wednesday,21,28.0,301.0,count,329
Wednesday,22,17.0,198.0,count,215
Wednesday,23,15.0,84.0,count,99
Thursday,0,4.0,53.0,count,57
Thursday,1,0.0,14.0,count,14
Thursday,2,1.0,13.0,count,14
Thursday,3,0.0,5.0,count,5
Thursday,4,0.0,5.0,count,5
Thursday,5,1.0,41.0,count,42
Thursday,6,3.0,150.0,count,153
Thursday,7,20.0,488.0,count,508
Thursday,8,31.0,803.0,count,834
Thursday,9,41.0,346.0,count,387
Thursday,10,60.0,158.0,count,218
Thursday,11,79.0,189.0,count,268
Thursday,12,93.0,284.0,count,377
Thursday,13,96.0,236.0,count,332
Thursday,14,94.0,191.0,count,285
Thursday,15,69.0,284.0,count,353
Thursday,16,94.0,356.0,count,450
Thursday,17,102.0,788.0,count,890
Thursday,18,68.0,720.0,count,788
Thursday,19,42.0,471.0,count,513
Thursday,20,39.0,348.0,count,387
Thursday,21,38.0,245.0,count,283
Thursday,22,27.0,202.0,count,229
Thursday,23,6.0,111.0,count,117
Friday,0,5.0,51.0,count,56
Friday,1,4.0,12.0,count,16
Friday,2,1.0,9.0,count,10
Friday,3,0.0,5.0,count,5
Friday,4,1.0,5.0,count,6
Friday,5,1.0,35.0,count,36
Friday,6,5.0,126.0,count,131
Friday,7,5.0,149.0,count,154
Friday,8,20.0,447.0,count,467
Friday,9,26.0,363.0,count,389
Friday,10,26.0,198.0,count,224
Friday,11,41.0,211.0,count,252
Friday,12,74.0,258.0,count,332
Friday,13,87.0,288.0,count,375
Friday,14,88.0,277.0,count,365
Friday,15,93.0,302.0,count,395
Friday,16,131.0,434.0,count,565
Friday,17,48.0,377.0,count,425
Friday,18,21.0,212.0,count,233
Friday,19,19.0,213.0,count,232
Friday,20,13.0,216.0,count,229
Friday,21,17.0,189.0,count,206
Friday,22,14.0,176.0,count,190
Friday,23,13.0,118.0,count,131
Saturday,0,,,count,113
Saturday,1,,,count,86
Saturday,2,,,count,53
Saturday,3,,,count,28
Saturday,4,,,count,16
Saturday,5,,,count,18
Saturday,6,,,count,42
Saturday,7,,,count,72
Saturday,8,,,count,175
Saturday,9,,,count,284
Saturday,10,,,count,398
Saturday,11,,,count,514
Saturday,12,,,count,574
Saturday,13,,,count,579
Saturday,14,,,count,521
Saturday,15,,,count,572
Saturday,16,,,count,624
Saturday,17,,,count,554
Saturday,18,,,count,442
Saturday,19,,,count,306
Saturday,20,,,count,263
Saturday,21,,,count,220
Saturday,22,,,count,190
Saturday,23,,,count,157
Sunday,0,,,count,144
Sunday,1,,,count,107
Sunday,2,,,count,72
Sunday,3,,,count,34
Sunday,4,,,count,17
Sunday,5,,,count,24
Sunday,6,,,count,39
Sunday,7,,,count,68
Sunday,8,,,count,130
Sunday,9,,,count,255
Sunday,10,,,count,427
Sunday,11,,,count,558
Sunday,12,,,count,667
Sunday,13,,,count,628
Sunday,14,,,count,603
Sunday,15,,,count,648
Sunday,16,,,count,623
Sunday,17,,,count,550
Sunday,18,,,count,423
Sunday,19,,,count,301
Sunday,20,,,count,250
Sunday,21,,,count,175
Sunday,22,,,count,137
Sunday,23,,,count,104
Monday,0,,,count,36
Monday,1,,,count,19
Monday,2,,,count,11
Monday,3,,,count,9
Monday,4,,,count,8
Monday,5,,,count,26
Monday,6,,,count,109
Monday,7,,,count,325
Monday,8,,,count,527
Monday,9,,,count,275
Monday,10,,,count,154
Monday,11,,,count,182
Monday,12,,,count,212
Monday,13,,,count,205
Monday,14,,,count,197
Monday,15,,,count,210
Monday,16,,,count,321
Monday,17,,,count,578
Monday,18,,,count,555
Monday,19,,,count,392
Monday,20,,,count,270
Monday,21,,,count,182
Monday,22,,,count,116
Monday,23,,,count,73
Tuesday,0,,,count,33
Tuesday,1,,,count,20
Tuesday,2,,,count,10
Tuesday,3,,,count,9
Tuesday,4,,,count,8
Tuesday,5,,,count,29
Tuesday,6,,,count,117
Tuesday,7,,,count,335
Tuesday,8,,,count,545
Tuesday,9,,,count,279
Tuesday,10,,,count,176
Tuesday,11,,,count,175
Tuesday,12,,,count,228
Tuesday,13,,,count,220
Tuesday,14,,,count,213
Tuesday,15,,,count,231
Tuesday,16,,,count,361
Tuesday,17,,,count,657
Tuesday,18,,,count,608
Tuesday,19,,,count,390
Tuesday,20,,,count,302
Tuesday,21,,,count,209
Tuesday,22,,,count,163
Tuesday,23,,,count,99
Wednesday,0,,,count,50
Wednesday,1,,,count,26
Wednesday,2,,,count,15
Wednesday,3,,,count,10
Wednesday,4,,,count,9
Wednesday,5,,,count,31
Wednesday,6,,,count,134
Wednesday,7,,,count,347
Wednesday,8,,,count,578
Wednesday,9,,,count,303
Wednesday,10,,,count,170
Wednesday,11,,,count,196
Wednesday,12,,,count,235
Wednesday,13,,,count,225
Wednesday,14,,,count,226
Wednesday,15,,,count,254
Wednesday,16,,,count,379
Wednesday,17,,,count,693
Wednesday,18,,,count,687
Wednesday,19,,,count,468
Wednesday,20,,,count,337
Wednesday,21,,,count,237
Wednesday,22,,,count,186
Wednesday,23,,,count,112
Thursday,0,,,count,50
Thursday,1,,,count,28
Thursday,2,,,count,15
Thursday,3,,,count,9
Thursday,4,,,count,8
Thursday,5,,,count,29
Thursday,6,,,count,126
Thursday,7,,,count,343
Thursday,8,,,count,548
Thursday,9,,,count,266
Thursday,10,,,count,136
Thursday,11,,,count,156
Thursday,12,,,count,200
Thursday,13,,,count,178
Thursday,14,,,count,183
Thursday,15,,,count,228
Thursday,16,,,count,330
Thursday,17,,,count,612
Thursday,18,,,count,461
Thursday,19,,,count,341
Thursday,20,,,count,226
Thursday,21,,,count,170
Thursday,22,,,count,150
Thursday,23,,,count,101
Friday,0,,,count,58
Friday,1,,,count,27
Friday,2,,,count,16
Friday,3,,,count,11
Friday,4,,,count,10
Friday,5,,,count,31
Friday,6,,,count,119
Friday,7,,,count,318
Friday,8,,,count,533
Friday,9,,,count,288
Friday,10,,,count,158
Friday,11,,,count,207
Friday,12,,,count,268
Friday,13,,,count,266
Friday,14,,,count,246
Friday,15,,,count,276
Friday,16,,,count,370
Friday,17,,,count,539
Friday,18,,,count,439
Friday,19,,,count,301
Friday,20,,,count,222
Friday,21,,,count,183
Friday,22,,,count,159
Friday,23,,,count,133
Saturday,0,,,count,97
Saturday,1,,,count,64
Saturday,2,,,count,46
Saturday,3,,,count,22
Saturday,4,,,count,13
Saturday,5,,,count,20
Saturday,6,,,count,35
Saturday,7,,,count,66
Saturday,8,,,count,136
Saturday,9,,,count,203
Saturday,10,,,count,284
Saturday,11,,,count,384
Saturday,12,,,count,483
Saturday,13,,,count,498
Saturday,14,,,count,498
Saturday,15,,,count,418
Saturday,16,,,count,408
Saturday,17,,,count,365
Saturday,18,,,count,310
Saturday,19,,,count,227
Saturday,20,,,count,180
Saturday,21,,,count,154
Saturday,22,,,count,141
Saturday,23,,,count,112
Sunday,0,,,count,111
Sunday,1,,,count,84
Sunday,2,,,count,68
Sunday,3,,,count,39
Sunday,4,,,count,23
Sunday,5,,,count,26
Sunday,6,,,count,37
Sunday,7,,,count,61
Sunday,8,,,count,102
Sunday,9,,,count,180
Sunday,10,,,count,284
Sunday,11,,,count,380
Sunday,12,,,count,412
Sunday,13,,,count,393
Sunday,14,,,count,402
Sunday,15,,,count,359
Sunday,16,,,count,345
Sunday,17,,,count,240
Sunday,18,,,count,130
Sunday,19,,,count,111
Sunday,20,,,count,77
Sunday,21,,,count,80
Sunday,22,,,count,64
Sunday,23,,,count,41
Monday,0,,,count,33
Tuesday,13,,,count,120
Tuesday,14,,,count,110
Tuesday,15,,,count,119
Tuesday,16,,,count,192
Tuesday,17,,,count,401
Tuesday,18,,,count,378
Tuesday,19,,,count,342
Tuesday,20,,,count,191
Tuesday,21,,,count,112
Tuesday,22,,,count,92
Tuesday,23,,,count,59
Wednesday,0,,,count,35
Wednesday,1,,,count,21
Wednesday,2,,,count,12
Wednesday,3,,,count,8
Wednesday,4,,,count,6
Wednesday,5,,,count,27
Wednesday,6,,,count,101
Wednesday,7,,,count,292
Wednesday,8,,,count,469
Wednesday,9,,,count,267
Wednesday,10,,,count,146
Wednesday,11,,,count,186
Wednesday,12,,,count,211
Wednesday,13,,,count,206
Wednesday,14,,,count,241
Wednesday,15,,,count,215
Wednesday,16,,,count,386
Wednesday,17,,,count,695
Wednesday,18,,,count,664
Wednesday,19,,,count,483
Wednesday,20,,,count,339
Wednesday,21,,,count,227
Wednesday,22,,,count,158
Wednesday,23,,,count,97
Thursday,0,8.0,52.0,count,60
Thursday,1,8.0,22.0,count,30
Thursday,2,10.0,10.0,count,20
Thursday,3,5.0,10.0,count,15
Thursday,4,2.0,8.0,count,10
Thursday,5,1.0,39.0,count,40
Thursday,6,2.0,146.0,count,148
Thursday,7,6.0,414.0,count,420
Thursday,8,12.0,668.0,count,680
Thursday,9,21.0,310.0,count,331
Thursday,10,13.0,133.0,count,146
Thursday,11,14.0,156.0,count,170
Thursday,12,23.0,198.0,count,221
Thursday,13,49.0,199.0,count,248
Thursday,14,31.0,154.0,count,185
Thursday,15,35.0,179.0,count,214
Thursday,16,31.0,313.0,count,344
Thursday,17,37.0,652.0,count,689
Thursday,18,50.0,628.0,count,678
Thursday,19,28.0,424.0,count,452
Thursday,20,16.0,280.0,count,296
Thursday,21,29.0,238.0,count,267
Thursday,22,27.0,175.0,count,202
Thursday,23,8.0,112.0,count,120
Friday,0,10.0,40.0,count,50
Friday,1,5.0,19.0,count,24
Friday,2,3.0,7.0,count,10
Friday,3,0.0,3.0,count,3
Friday,4,1.0,6.0,count,7
Friday,5,1.0,25.0,count,26
Friday,6,2.0,120.0,count,122
Friday,7,8.0,349.0,count,357
Friday,8,31.0,656.0,count,687
Friday,9,27.0,355.0,count,382
Friday,10,21.0,183.0,count,204
Friday,11,42.0,179.0,count,221
Friday,12,52.0,240.0,count,292
Friday,13,64.0,230.0,count,294
Friday,14,63.0,199.0,count,262
Friday,15,51.0,255.0,count,306
Friday,16,48.0,373.0,count,421
Friday,17,57.0,581.0,count,638
Friday,18,32.0,490.0,count,522
Friday,19,38.0,336.0,count,374
Friday,20,14.0,207.0,count,221
Friday,21,23.0,133.0,count,156
Friday,22,14.0,135.0,count,149
Friday,23,11.0,108.0,count,119
Saturday,0,9.0,99.0,count,108
Saturday,1,6.0,83.0,count,89
Saturday,2,10.0,36.0,count,46
Saturday,3,6.0,22.0,count,28
Saturday,4,8.0,8.0,count,16
Saturday,5,1.0,8.0,count,9
Saturday,6,4.0,17.0,count,21
Saturday,7,1.0,58.0,count,59
Saturday,8,10.0,132.0,count,142
Saturday,9,31.0,188.0,count,219
Saturday,10,68.0,260.0,count,328
Saturday,11,56.0,284.0,count,340
Saturday,12,74.0,320.0,count,394
Saturday,13,110.0,339.0,count,449
Saturday,14,136.0,319.0,count,455
Saturday,15,117.0,331.0,count,448
Saturday,16,108.0,292.0,count,400
Saturday,17,112.0,298.0,count,410
Saturday,18,58.0,239.0,count,297
Saturday,19,22.0,217.0,count,239
Saturday,20,23.0,158.0,count,181
Saturday,21,31.0,135.0,count,166
Saturday,22,13.0,133.0,count,146
Saturday,23,15.0,133.0,count,148
Sunday,0,5.0,97.0,count,102
Sunday,1,26.0,139.0,count,165
Sunday,2,6.0,31.0,count,37
Sunday,3,1.0,10.0,count,11
Sunday,4,2.0,7.0,count,9
Sunday,5,0.0,5.0,count,5
Sunday,6,2.0,14.0,count,16
Sunday,7,11.0,39.0,count,50
Sunday,8,34.0,115.0,count,149
Sunday,9,56.0,161.0,count,217
Sunday,10,73.0,287.0,count,360
Sunday,11,134.0,311.0,count,445
Sunday,12,150.0,354.0,count,504
Sunday,13,122.0,371.0,count,493
Sunday,14,149.0,360.0,count,509
Sunday,15,149.0,300.0,count,449
Sunday,16,119.0,316.0,count,435
Sunday,17,57.0,270.0,count,327
Sunday,18,31.0,206.0,count,237
Sunday,19,24.0,203.0,count,227
Sunday,20,7.0,134.0,count,141
Sunday,21,16.0,71.0,count,87
Sunday,22,15.0,64.0,count,79
Sunday,23,12.0,41.0,count,53
Monday,0,3.0,20.0,count,23
Monday,1,0.0,8.0,count,8
Monday,2,2.0,4.0,count,6
Monday,3,1.0,3.0,count,4
Monday,4,5.0,11.0,count,16
Monday,5,1.0,38.0,count,39
Monday,6,4.0,135.0,count,139
Monday,7,8.0,453.0,count,461
Monday,8,19.0,629.0,count,648
Monday,9,18.0,239.0,count,257
Monday,10,30.0,112.0,count,142
Monday,11,31.0,119.0,count,150
Monday,12,38.0,206.0,count,244
Monday,13,39.0,183.0,count,222
Monday,14,31.0,165.0,count,196
Monday,15,24.0,207.0,count,231
Monday,16,35.0,325.0,count,360
Monday,17,34.0,604.0,count,638
Monday,18,19.0,523.0,count,542
Monday,19,11.0,361.0,count,372
Monday,20,13.0,228.0,count,241
Monday,21,8.0,144.0,count,152
Monday,22,4.0,111.0,count,115
Monday,23,0.0,53.0,count,53
Tuesday,0,1.0,18.0,count,19
Tuesday,1,0.0,8.0,count,8
Tuesday,2,0.0,2.0,count,2
Tuesday,3,0.0,4.0,count,4
Tuesday,4,0.0,7.0,count,7
Tuesday,5,1.0,40.0,count,41
Tuesday,6,6.0,143.0,count,149
Tuesday,7,9.0,378.0,count,387
Tuesday,8,20.0,568.0,count,588
Tuesday,9,25.0,338.0,count,363
Tuesday,10,41.0,189.0,count,230
Tuesday,11,39.0,177.0,count,216
Tuesday,12,31.0,217.0,count,248
Tuesday,13,46.0,232.0,count,278
Tuesday,14,44.0,196.0,count,240
Tuesday,15,45.0,227.0,count,272
Tuesday,16,33.0,369.0,count,402
Tuesday,17,30.0,597.0,count,627
Tuesday,18,20.0,477.0,count,497
Tuesday,19,15.0,356.0,count,371
Tuesday,20,10.0,218.0,count,228
Tuesday,21,14.0,137.0,count,151
Tuesday,22,17.0,136.0,count,153
Tuesday,23,19.0,186.0,count,205
Wednesday,0,49.0,234.0,count,283
Wednesday,1,6.0,86.0,count,92
Wednesday,2,6.0,68.0,count,74
Wednesday,3,2.0,9.0,count,11
Wednesday,4,0.0,9.0,count,9
Wednesday,5,0.0,27.0,count,27
Wednesday,6,3.0,115.0,count,118
Wednesday,7,5.0,314.0,count,319
Wednesday,8,18.0,583.0,count,601
Wednesday,9,17.0,351.0,count,368
Wednesday,10,27.0,151.0,count,178
Wednesday,11,15.0,132.0,count,147
Wednesday,12,24.0,188.0,count,212
Wednesday,13,23.0,158.0,count,181
Wednesday,14,19.0,142.0,count,161
Wednesday,15,20.0,178.0,count,198
Wednesday,16,23.0,250.0,count,273
Wednesday,17,16.0,501.0,count,517
Wednesday,18,17.0,448.0,count,465
Wednesday,19,17.0,302.0,count,319
Wednesday,20,7.0,249.0,count,256
Wednesday,21,5.0,121.0,count,126
Wednesday,22,4.0,56.0,count,60
Wednesday,23,3.0,37.0,count,40
Thursday,0,1.0,14.0,count,15
Thursday,1,1.0,11.0,count,12
Thursday,2,1.0,5.0,count,6
Thursday,4,1.0,9.0,count,10
Thursday,5,0.0,35.0,count,35
Thursday,6,2.0,122.0,count,124
Thursday,7,12.0,411.0,count,423
Thursday,8,16.0,652.0,count,668
Thursday,9,22.0,253.0,count,275
Thursday,10,13.0,148.0,count,161
Thursday,11,16.0,155.0,count,171
Thursday,12,33.0,202.0,count,235
Thursday,13,33.0,195.0,count,228
Thursday,14,33.0,149.0,count,182
Thursday,15,32.0,201.0,count,233
Thursday,16,18.0,321.0,count,339
Thursday,17,36.0,556.0,count,592
Thursday,18,16.0,491.0,count,507
Thursday,19,14.0,359.0,count,373
Thursday,20,10.0,235.0,count,245
Thursday,21,11.0,222.0,count,233
Thursday,22,14.0,147.0,count,161
Thursday,23,5.0,82.0,count,87
Friday,0,9.0,46.0,count,55
Friday,1,3.0,17.0,count,20
Friday,2,1.0,11.0,count,12
Friday,3,3.0,6.0,count,9
Friday,4,0.0,14.0,count,14
Friday,5,2.0,25.0,count,27
Friday,6,5.0,126.0,count,131
Friday,7,9.0,332.0,count,341
Friday,8,25.0,668.0,count,693
Friday,9,23.0,304.0,count,327
Friday,10,34.0,163.0,count,197
Friday,11,66.0,185.0,count,251
Friday,12,48.0,214.0,count,262
Friday,13,62.0,237.0,count,299
Friday,14,67.0,207.0,count,274
Friday,15,78.0,278.0,count,356
Friday,16,57.0,377.0,count,434
Friday,17,61.0,593.0,count,654
Friday,18,46.0,450.0,count,496
Friday,19,30.0,331.0,count,361
Friday,20,20.0,235.0,count,255
Friday,21,23.0,176.0,count,199
Friday,22,17.0,146.0,count,163
Friday,23,20.0,142.0,count,162
Saturday,0,16.0,106.0,count,122
Saturday,1,8.0,68.0,count,76
Saturday,2,2.0,42.0,count,44
Saturday,3,9.0,11.0,count,20
Saturday,4,2.0,4.0,count,6
Saturday,5,1.0,9.0,count,10
Saturday,6,5.0,11.0,count,16
Saturday,7,14.0,57.0,count,71
Saturday,8,16.0,130.0,count,146
Saturday,9,43.0,216.0,count,259
Saturday,10,86.0,264.0,count,350
Saturday,11,143.0,323.0,count,466
Saturday,12,258.0,348.0,count,606
Saturday,13,268.0,383.0,count,651
Saturday,14,280.0,347.0,count,627
Saturday,15,216.0,351.0,count,567
Saturday,16,227.0,378.0,count,605
Saturday,17,183.0,318.0,count,501
Saturday,18,103.0,256.0,count,359
Saturday,19,55.0,228.0,count,283
Saturday,20,39.0,153.0,count,192
Saturday,21,51.0,169.0,count,220
Saturday,22,39.0,154.0,count,193
Saturday,23,26.0,120.0,count,146
Sunday,0,14.0,110.0,count,124
Sunday,1,26.0,82.0,count,108
Sunday,2,12.0,58.0,count,70
Sunday,3,9.0,39.0,count,48
Sunday,4,5.0,6.0,count,11
Sunday,5,0.0,12.0,count,12
Sunday,6,3.0,16.0,count,19
Sunday,7,12.0,56.0,count,68
Sunday,8,32.0,87.0,count,119
Sunday,9,94.0,179.0,count,273
Sunday,10,133.0,272.0,count,405
Sunday,11,180.0,324.0,count,504
Sunday,12,195.0,390.0,count,585
Sunday,13,262.0,424.0,count,686
Sunday,14,292.0,362.0,count,654
Sunday,15,304.0,420.0,count,724
Sunday,16,260.0,393.0,count,653
Sunday,17,151.0,342.0,count,493
Sunday,18,102.0,303.0,count,405
Sunday,19,69.0,208.0,count,277
Sunday,20,54.0,146.0,count,200
Sunday,21,44.0,127.0,count,171
Sunday,22,21.0,113.0,count,134
Sunday,23,16.0,93.0,count,109
Monday,0,6.0,43.0,count,49
Monday,1,4.0,26.0,count,30
Monday,2,6.0,14.0,count,20
Monday,3,1.0,3.0,count,4
Monday,4,1.0,3.0,count,4
Monday,5,1.0,23.0,count,24
Monday,6,7.0,64.0,count,71
Monday,7,16.0,248.0,count,264
Monday,8,50.0,490.0,count,540
Monday,9,60.0,337.0,count,397
Monday,10,82.0,184.0,count,266
Monday,11,112.0,255.0,count,367
Monday,12,105.0,314.0,count,419
Monday,13,108.0,312.0,count,420
Monday,14,134.0,310.0,count,444
Monday,15,102.0,280.0,count,382
Monday,16,87.0,347.0,count,434
Monday,17,66.0,530.0,count,596
Monday,18,65.0,486.0,count,551
Monday,19,30.0,323.0,count,353
Monday,20,31.0,273.0,count,304
Monday,21,10.0,145.0,count,155
Monday,22,12.0,100.0,count,112
Monday,23,1.0,62.0,count,63
Tuesday,0,5.0,18.0,count,23
Tuesday,1,0.0,5.0,count,5
Tuesday,2,7.0,4.0,count,11
Tuesday,3,2.0,3.0,count,5
Tuesday,4,0.0,9.0,count,9
Tuesday,5,0.0,18.0,count,18
Tuesday,6,2.0,48.0,count,50
Tuesday,7,1.0,106.0,count,107
Tuesday,8,4.0,207.0,count,211
Tuesday,9,1.0,109.0,count,110
Tuesday,10,10.0,84.0,count,94
Tuesday,11,22.0,133.0,count,155
Tuesday,12,16.0,180.0,count,196
